Model Name,NGram,Niter,mean(acc),std(acc),N,PctTrain,clean,start,end,Data Sets,TrainP,TestP,Prec,Recall,F1,Stack
logistic,23:23,20,0.8578212290502794,0.021814551578960256,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21264044943820223,0.22039106145251397,0.9120699594093556,0.3954409988016153,0.5472940196771624,Flase
logistic_lasso,23:23,20,0.8430167597765363,0.019344457757743887,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21264044943820223,0.22039106145251397,0.8365345729785089,0.35452033694261914,0.4896218985305166,Flase
Naive Bayes,23:23,20,0.887709497206704,0.023430410028503653,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21264044943820223,0.22039106145251397,0.7814045867746904,0.6798880870192038,0.7246280148085751,Flase
svm,24:24,20,0.8569832402234635,0.025133456713300525,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.22041198501872658,0.1972067039106145,0.8837258677854652,0.31818755436389873,0.45983197172136664,Flase
logistic,24:24,20,0.8659217877094971,0.024542885627361784,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.22041198501872658,0.1972067039106145,0.8831090123756533,0.37279059991159536,0.5176746927181279,Flase
logistic_lasso,24:24,20,0.8558659217877095,0.027174048060369396,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.22041198501872658,0.1972067039106145,0.8202421081969137,0.34875097429516766,0.484809426844863,Flase
Naive Bayes,24:24,20,0.8854748603351954,0.02779294517057598,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.22041198501872658,0.1972067039106145,0.7409132234531486,0.6564161505687534,0.6922526500035301,Flase
svm,25:25,20,0.8430167597765361,0.023957297924459855,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21432584269662924,0.21536312849162015,0.9004859519565402,0.3049661250616823,0.4512562529566934,Flase
logistic,25:25,20,0.8547486033519552,0.022966262336418405,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21432584269662924,0.21536312849162015,0.9203176335076657,0.3564549640035592,0.5063255353591702,Flase
logistic_lasso,25:25,20,0.8421787709497206,0.02421483230748586,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21432584269662924,0.21536312849162015,0.8671684668530644,0.32370649494513093,0.46472802546979775,Flase
Naive Bayes,25:25,20,0.8896648044692738,0.02162776126709425,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21432584269662924,0.21536312849162015,0.7954020542083047,0.6632744821636101,0.718038205754113,Flase
svm,26:26,20,0.8365921787709498,0.02162776126709426,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2116104868913858,0.22346368715083798,0.9579745744451627,0.28046369262819487,0.42827912326790346,Flase
logistic,26:26,20,0.8561452513966481,0.021337198798287934,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2116104868913858,0.22346368715083798,0.9597703818369453,0.37075158845712186,0.5307057996888138,Flase
logistic_lasso,26:26,20,0.843296089385475,0.021598880918685254,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2116104868913858,0.22346368715083798,0.8760165969221697,0.3474627623037324,0.4949052661747396,Flase
