Model Name,NGram,Niter,mean(acc),std(acc),N,PctTrain,clean,start,end,Data Sets,TrainP,TestP,Prec,Recall,F1,Stack
logistic,29:29,20,0.8824324324324324,0.058764364608537574,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.27927927927927926,0.2702702702702703,0.8782828282828282,0.6954349816849816,0.7577584245819541,True
logistic_lasso,29:29,20,0.9108108108108108,0.04842289964099708,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.27927927927927926,0.2702702702702703,0.8810120435120435,0.7963003663003663,0.8281825671474345,True
Naive Bayes,29:29,20,0.9067567567567568,0.032516782204097205,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.27927927927927926,0.2702702702702703,0.7887764319014319,0.9043803418803419,0.8374485184408899,True
svm,30:30,20,0.8905405405405405,0.05090488703199287,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2810810810810811,0.2648648648648649,0.8545725108225108,0.7243975468975468,0.7705707795841057,True
logistic,30:30,20,0.8918918918918919,0.051987524491003634,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2810810810810811,0.2648648648648649,0.8559613997113997,0.731540404040404,0.7743207795841057,True
logistic_lasso,30:30,20,0.9108108108108107,0.045305553011460026,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2810810810810811,0.2648648648648649,0.8800974025974027,0.7762878787878787,0.81362841948265,True
Naive Bayes,30:30,20,0.9013513513513512,0.04380963534445224,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2810810810810811,0.2648648648648649,0.7855480630480631,0.8828661616161616,0.8211049408930012,True
svm,31:31,20,0.8864864864864865,0.04570685006834531,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.28153153153153154,0.26351351351351354,0.9009217171717172,0.6558054445554446,0.7438064468211526,True
logistic,31:31,20,0.8851351351351353,0.0459260688323417,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.28153153153153154,0.26351351351351354,0.8960606060606061,0.6558054445554446,0.7417596631954216,True
logistic_lasso,31:31,20,0.914864864864865,0.04463552585111823,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.28153153153153154,0.26351351351351354,0.9206349206349207,0.7393527306027307,0.8091026316603782,True
